date_id,responder_0,responder_1,responder_2,responder_3,responder_4,responder_5,responder_6,responder_7,responder_8
252,0.91027087,0.7626888,0.96110415,0.8323257,1.0690358,0.7389226,0.87497294,0.9919057,0.8780525
253,0.92816865,0.8767862,0.9582372,0.8324284,0.98857373,0.7294183,0.8721775,0.96562093,0.86042285
254,0.84489495,0.7290673,0.87301195,0.73068595,0.7689698,0.68252337,0.73279047,0.76197094,0.75587773
255,0.96280617,1.1220088,0.97076374,0.8869022,1.1553465,0.7803393,0.8118046,0.8602339,0.82431597
256,0.9183807,1.0615733,0.9648876,0.8557874,1.0093095,0.7510726,0.9081437,0.83350956,0.97454685
257,0.79599303,0.8757959,0.83896065,0.790061,0.97813195,0.69925666,0.8260336,0.95230716,0.8707069
258,0.71936804,0.72517747,0.77049816,0.73207855,0.87489736,0.65876734,0.8202764,0.86762506,0.8600643
259,0.72785205,0.85511553,0.74680936,0.65696764,0.7450441,0.6069688,0.686903,0.62323654,0.78005344
260,0.7693969,0.93541586,0.7898557,0.77109164,0.9981196,0.68421984,0.7662391,0.7995596,0.84264266
261,0.64825064,0.51878667,0.70719427,0.7282277,0.9305631,0.6517951,0.858894,0.94008094,0.8531365
262,0.69199944,0.67506427,0.71749,0.70890075,1.0708308,0.62975687,0.74324214,0.950255,0.7215902
263,0.5860378,0.66632503,0.58127487,0.7353562,0.9665834,0.5961807,0.84321,0.888434,0.81623495
264,0.60134387,0.8964231,0.5914854,0.7308615,0.97307324,0.592368,0.83696413,0.92875075,0.81731266
265,0.68281704,0.8324916,0.6720269,0.7413367,0.94925475,0.60687065,0.77082616,0.8492982,0.7917499
266,0.836144,0.6926529,0.94737756,0.67564064,0.7796389,0.65604585,0.6575901,0.6226631,0.7314132
267,0.85886186,0.8108375,0.9258173,0.74696195,0.7691934,0.68131226,0.79038125,0.784262,0.76782143
268,0.90399414,0.85378724,0.9204131,0.801866,1.006525,0.72382694,0.7869077,0.9280867,0.7604179
269,0.88535535,0.91443723,0.91282016,0.80617017,0.8743636,0.73530596,0.78781545,0.7996288,0.8265053
270,0.8619879,0.7264024,0.9589861,0.78759056,0.90929157,0.7320877,0.8523228,0.93763226,0.8501309
271,0.94990087,0.82689196,1.0312948,0.9445456,1.1340554,0.83068466,1.0497453,1.1205842,1.0464112
272,0.87602323,0.95330274,0.9209834,0.8578039,1.0458765,0.7479749,0.9583635,1.0272934,0.9054266
273,0.88406813,0.7254458,0.98682433,0.8386313,1.005548,0.8214194,0.93734837,1.0764886,0.9756523
274,0.8211281,0.6879006,0.92616844,0.8458905,0.91473484,0.7812703,0.9608855,1.0014038,0.97137773
275,0.7477179,0.753759,0.7977889,0.70941955,0.75956076,0.6524149,0.76389027,0.81098604,0.78306186
276,0.8417147,0.8202728,0.8314148,0.8165548,0.95937276,0.6872568,0.83371866,0.9038309,0.7993337
277,0.81967163,0.6512755,0.83588976,0.8266885,0.889362,0.74050456,0.8367481,0.8977439,0.8721337
278,0.6477516,0.57712877,0.68602806,0.70336074,0.832338,0.6076576,0.7376045,0.76393485,0.7477954
279,0.6962458,0.5726438,0.7355523,0.6872963,0.7297834,0.624962,0.7866358,0.7371724,0.78081965
280,0.7353215,0.64703226,0.81058365,0.7471059,0.827849,0.69368297,0.8400897,0.8360548,0.8618801
281,0.77596027,0.76946884,0.8014656,0.8478792,1.1088198,0.7718269,0.91953653,1.0744811,0.94569075
282,0.6545905,0.4887093,0.7539474,0.6510482,0.65813494,0.6250385,0.73495793,0.6293487,0.80456424
283,0.668453,0.6280561,0.71927965,0.6767003,0.71573895,0.63355213,0.77231085,0.7473934,0.83237743
284,0.6226403,0.6556671,0.590849,0.6657456,0.7124045,0.58207744,0.687978,0.7266528,0.6754314
285,0.5813231,0.54022866,0.6006166,0.658121,0.80834454,0.58122456,0.6923528,0.78562987,0.6658394
286,1.0244415,0.86945647,0.99823016,0.85639,0.84776235,0.8005843,0.73606503,0.72985715,0.72982424
287,0.8889848,0.85782355,0.87556803,0.78897893,0.8826239,0.7093474,0.84801644,0.9193577,0.8092189
288,0.84841555,0.77001923,0.89981407,0.8446175,0.94263226,0.7372999,0.9078931,0.9823531,0.87778103
289,0.85996693,0.67165357,0.8707982,0.76504016,0.7495139,0.7015524,0.8269663,0.7940493,0.8196944
290,0.7486788,0.5975337,0.8361811,0.7069421,0.77025235,0.7014424,0.72566,0.805467,0.8098856
291,0.83571863,0.77143705,0.8131781,0.8263847,0.9720187,0.6973302,0.9180476,0.98293686,0.8733761
292,0.8019081,0.60719424,0.80275583,0.70927304,0.880131,0.6637253,0.7474585,0.8422383,0.7822298
293,0.7038404,0.5540467,0.72649544,0.69667155,0.7624154,0.613065,0.76172984,0.7788615,0.77868825
294,0.64840126,0.59263813,0.68677616,0.7517173,0.8878452,0.64633054,0.72971314,0.81796914,0.7034698
295,0.71440035,0.6158241,0.73883647,0.75749534,0.7724634,0.6842293,0.7371913,0.73986566,0.7251092
296,0.8318691,0.66714,0.81624424,0.83534575,0.860114,0.7931631,0.80957466,0.8485199,0.8258011
297,0.663731,0.56328154,0.7132451,0.7455588,0.88636494,0.6435987,0.8251201,0.8994179,0.8019311
298,0.68011516,0.5912535,0.7044304,0.74196196,0.8338823,0.6530065,0.7604152,0.806756,0.76474935
299,0.68603134,0.68551373,0.70546675,0.71434575,0.8576261,0.6341588,0.7382369,0.8382927,0.73295105
300,0.6988018,0.7345137,0.79329014,0.81853575,0.90820324,0.7806026,0.84230024,0.7831291,0.8812811
301,0.66211224,0.65127504,0.6984544,0.75240356,0.92618257,0.65831,0.8037459,0.8335848,0.82278705
302,0.60528135,0.57029074,0.6484479,0.7501861,0.8395866,0.6320483,0.83121485,0.83536315,0.7698328
303,0.5943267,0.51218426,0.64514536,0.6694662,0.6926455,0.64384645,0.71667635,0.6749809,0.75127953
304,0.6538658,0.7170589,0.6670377,0.82801735,0.98385113,0.7288635,0.89877516,0.86507654,0.8989814
305,0.61510545,0.81503737,0.6063144,0.7948593,0.9379559,0.66388947,0.81843853,0.8878984,0.8054722
306,0.58221173,0.8047257,0.56909746,0.75718415,0.9183122,0.6610687,0.79001373,0.81215435,0.7901646
307,0.7165326,0.9178258,0.65675074,0.8971044,1.0030243,0.7697947,0.9065984,0.8519408,0.9444689
308,0.9295402,0.97822237,0.92860365,0.98206973,1.0851396,0.86617196,0.8874612,0.9186093,0.8772503
309,0.8427802,0.839346,0.7937963,0.8634,0.96512663,0.79296654,0.79989827,0.8613157,0.7471171
310,0.7385538,0.6956585,0.7238416,0.75696254,0.6485246,0.7198018,0.56774527,0.54874766,0.59954965
311,0.71062076,0.59658617,0.7107943,0.75669265,0.76104665,0.68692976,0.7928723,0.7536651,0.8304251
312,0.7519058,0.62819576,0.79861724,0.8500605,0.91267276,0.7643326,0.90113926,0.9061465,0.9087144
313,0.7859804,0.65364206,0.83652705,1.0721136,1.1226627,0.96141094,1.1664381,1.186444,1.1325407
314,0.74671113,0.6734123,0.73137087,0.85268253,0.9774212,0.7498746,0.9119996,0.9852149,0.88539606
315,0.75358564,0.7659048,0.77666634,0.9066103,1.0808167,0.77244014,0.9906978,1.0737951,0.9652854
316,0.8032633,0.81310195,0.91803014,1.1021395,1.2284771,0.9906423,1.2580608,1.2913911,1.2923898
317,1.0322778,1.0062014,1.1162345,1.2736163,1.3531411,1.177614,1.4075134,1.2990068,1.4904151
318,0.846067,0.8033284,0.84374243,1.0307192,1.1602668,0.9471134,1.1059,1.234526,1.2072113
319,0.68350315,0.71438926,0.7236301,0.7997772,0.89881116,0.750454,0.9183601,0.91757107,0.9891432
320,0.75392306,0.6967166,0.7327424,0.77828074,0.74334097,0.724696,0.79349947,0.7175728,0.8793725
321,0.83609706,0.8361096,0.92184836,0.9998522,1.0166234,0.94887614,1.1477478,1.0408652,1.2479092
322,0.99340993,1.0312005,1.0186101,1.2151535,1.2406433,1.094446,1.3013976,1.2049198,1.3803574
323,0.76315475,0.7772248,0.74213564,0.9186058,1.0623666,0.773603,0.94689775,1.0282345,0.9284444
324,0.7236323,0.80662686,0.72170174,0.81596583,0.95014995,0.7095504,0.85676414,0.9539162,0.8434617
325,0.7183247,0.84371734,0.72271067,0.8882901,1.0922294,0.7610544,0.963963,1.0766354,0.9458799
326,0.70643985,0.7067682,0.7736236,0.99490124,1.2295768,0.8539894,1.1496583,1.2441227,1.133427
327,0.68462723,0.82915634,0.6747265,0.8951426,1.0862955,0.77709895,1.0094979,1.0212116,1.0378492
328,1.1884655,0.9137714,1.191775,1.1110862,1.1728523,1.0549153,1.0244606,1.1033751,0.99438316
329,0.90712905,0.92032266,0.9374606,1.0351076,1.2196474,0.9337576,1.2103285,1.3468621,1.1654338
330,0.8659944,0.83748746,0.98768616,1.1468271,1.3852271,1.0107809,1.3471459,1.4687643,1.345855
331,0.848714,0.93176454,0.932713,0.962881,1.110085,0.86640346,1.0459739,1.0415605,1.0490065
332,0.8397265,0.95313096,0.9193295,1.1235113,1.3744701,0.94909674,1.269634,1.3437916,1.2276282
333,1.0057564,0.9774595,1.0969214,1.2047881,1.4022999,1.0679277,1.3589157,1.4751942,1.3535922
334,0.98360074,1.111917,0.99583286,1.1017872,1.2093905,0.9593868,1.1215287,1.138245,1.1774946
335,0.7515929,0.8528959,0.88943475,0.9621757,1.1726099,0.8252378,1.0948013,1.1904541,1.0803652
336,0.7251968,0.8774389,0.8289484,0.8183435,0.88143593,0.7369524,0.9315701,0.909875,0.93822104
337,0.772085,0.80735403,0.84842634,0.9231824,1.0390289,0.8104598,1.0039068,1.0502815,1.0151532
338,0.89156955,1.476498,0.9179598,1.0547332,1.4212677,0.8865281,1.2303636,1.7556823,1.1196898
339,0.71334934,0.7255693,0.741956,0.8683897,0.8325209,0.7830504,0.95573604,0.9114673,0.90419084
340,0.7194645,0.75949466,0.8016538,0.86472106,1.0104027,0.7763616,0.9346606,1.0474266,0.9260507
341,0.8091223,0.89195555,0.7912855,0.9138099,1.1343739,0.7882226,0.8611641,0.97250575,0.86521137
342,0.7082355,0.74812114,0.69256544,0.93287534,1.1750672,0.75890636,1.0184453,1.0860344,0.9931894
343,0.8629837,1.0262892,0.9497241,1.0354587,1.1139674,0.96209365,1.1170186,1.1382238,1.1214359
344,0.84927297,0.88607275,0.86650234,1.0549965,1.2586223,0.88538456,1.1582273,1.1865417,1.0912036
345,0.71726376,0.80541724,0.7864939,0.97665876,1.1434927,0.82083654,1.1487428,1.2129025,1.0898148
346,0.7598163,0.76586264,0.7766277,0.8640921,0.93575263,0.7402177,0.9520732,0.9719195,0.89462614
347,0.6526745,0.634621,0.7267386,0.7910063,0.87274605,0.68208385,0.9319135,0.86701727,0.9237104
348,1.419484,1.2212958,1.317318,1.1056234,1.0812938,0.9762506,1.0048897,0.98232806,0.9801909
349,1.2313869,1.1622765,1.2188189,1.0290684,1.1121676,0.9051593,1.1842458,1.2675472,1.1003152
350,1.3013889,1.2034498,1.2917268,1.2639318,1.1696998,1.11656,1.3588572,1.3156838,1.3144453
351,0.98242646,0.9205724,0.9825727,0.86227334,0.92836183,0.8141246,0.87196845,0.8539286,0.9243515
352,0.8813693,0.8647132,0.8819321,0.8621548,1.0046215,0.73309565,0.8895839,0.8999067,0.8805436
353,1.0043856,0.96689075,1.1296436,1.0451596,1.1687443,0.9306383,1.1872225,1.2357398,1.190603
354,0.94839436,1.0498224,0.9681328,0.9508069,1.0306184,0.81005335,1.093824,1.0051087,1.067264
355,0.89769506,0.9942621,0.97763455,0.974533,1.140549,0.83820355,1.1410899,1.191587,1.1120088
356,0.95255756,0.9533706,1.0966756,1.1240058,1.1792527,0.9981563,1.3028985,1.1394427,1.3140377
357,0.8658392,1.0140138,0.9533204,0.9024134,1.0347877,0.8040862,1.0140886,1.1041557,1.0357875
358,0.83764386,0.8984013,0.8895011,0.80563515,0.7950978,0.7128021,0.92249495,0.86945117,0.93778
359,0.6930205,0.70260686,0.762696,0.7368799,0.8847984,0.6832198,0.87062293,0.89759153,0.90379524
360,0.7016075,0.6543728,0.796535,0.77621347,0.79229754,0.68390334,0.93461335,0.8646029,0.9047482
361,0.6199633,0.5863053,0.70020604,0.75448656,0.81100667,0.6446581,0.8830128,0.8633418,0.8859841
362,0.71523684,0.7627696,0.6939535,0.7467072,0.7728511,0.6620166,0.84803087,0.8394596,0.8295526
363,0.7545492,0.98439366,0.71761376,0.85980755,1.1387109,0.7189124,0.9119584,0.937007,0.8840503
364,0.9265766,1.0932249,1.0053576,1.1036701,1.3930649,0.948039,1.2497888,1.2923499,1.2416967
365,0.62404555,0.7474994,0.682764,0.7635945,0.94028705,0.6684311,0.8688547,0.90620226,0.91007125
366,0.58939236,0.79582226,0.6245406,0.821438,1.0921704,0.6930102,0.9597747,1.0039574,0.9315619
367,1.0479974,0.8821859,1.0768195,0.8498393,0.8107948,0.8104576,0.81236553,0.77321494,0.80252504
368,1.012322,0.88001263,0.948247,0.78587973,0.7842689,0.7515291,0.767581,0.77600324,0.76255304
369,0.81087357,0.8374859,0.81723,0.7839694,0.7332152,0.81507707,0.757837,0.7921198,0.76048994
370,0.83822083,0.7793084,0.85900885,0.7674592,0.8052318,0.7147934,0.77765244,0.78517634,0.7718675
371,0.78837967,0.6442394,0.827814,0.7228621,0.76435184,0.6569418,0.8009551,0.79163677,0.7562977
372,0.6733687,0.60712725,0.7037199,0.6664696,0.7913268,0.5655445,0.7354494,0.78111607,0.70742124
373,0.6814995,0.64702064,0.8000468,0.7775533,0.8050887,0.7102505,0.891273,0.85087585,0.9035006
374,0.77225024,0.6272997,0.7989236,0.7599542,0.7117125,0.726832,0.8799183,0.76578647,0.8702029
375,0.80656743,0.8348355,0.8790929,0.9202167,1.1988827,0.8313603,1.0968711,1.2213199,1.1080984
376,0.95564216,1.0356151,0.98666066,1.1986147,1.629638,1.045835,1.2995418,1.4257871,1.2747362
377,0.8728697,0.7330267,1.0692453,1.2069103,1.3796381,1.0554472,1.4847374,1.5595912,1.4663332
378,0.87953526,0.8412287,0.9320763,0.8046906,0.8042735,0.7485133,0.91624427,0.8521927,0.95659244
379,0.940827,0.99815184,0.97284836,0.83722055,0.9787316,0.8088188,0.8995215,0.96406204,0.93423
380,0.77552986,0.773855,0.834243,0.78112966,0.9120999,0.6720207,0.93189114,1.0278901,0.90669024
381,0.9101613,0.8662663,0.91969794,0.9544037,1.0888135,0.8260386,1.0904384,1.1246752,1.073502
382,0.85568386,0.80302924,0.8821877,0.6945619,0.81533337,0.6562223,0.7481597,0.75554186,0.7777987
383,0.5902282,0.6607691,0.71028805,0.60482246,0.7424934,0.5380735,0.7539329,0.8334271,0.72194624
384,0.58605546,0.5447012,0.67578053,0.6192131,0.6923003,0.54790664,0.7380428,0.74661934,0.72357893
385,0.8049385,0.8773351,0.7689043,0.8848602,0.9583452,0.7425848,1.003484,0.93923247,1.0012243
386,0.7743354,0.7097689,0.8593956,0.8670871,0.940639,0.7499364,1.0444837,0.97526586,0.99740326
387,0.8085204,0.94181937,0.77957433,0.8250303,0.91864526,0.7193039,0.9010635,0.87249565,0.9175021
388,0.70111614,0.80847996,0.69150066,0.6741861,0.67553735,0.6300573,0.7547689,0.6982257,0.8462852
389,1.0919137,1.0094706,1.1221379,0.77979696,0.84373546,0.7233784,0.7523021,0.685631,0.75431335
390,0.85637337,0.66027683,0.90372306,0.6997044,0.64715165,0.66493386,0.7038664,0.6693161,0.72812325
391,0.6998707,0.6837308,0.81101656,0.6386765,0.8003884,0.57359284,0.812811,0.86078906,0.782508
392,0.98158056,0.9933529,0.9689282,0.7801629,0.93730265,0.6807114,0.86885977,0.92333245,0.8825584
393,0.8079234,0.6716555,0.8382495,0.7004021,0.70962465,0.63687617,0.7822032,0.66282356,0.81528556
394,0.8084443,0.6481796,0.8780648,0.6952082,0.71273905,0.6365702,0.80895704,0.70453095,0.8072913
395,0.7099267,0.6901827,0.81427044,0.6386707,0.699285,0.5987733,0.7871145,0.80620706,0.80652374
396,0.6935436,0.73533523,0.70719534,0.62792206,0.6634985,0.54613954,0.7355468,0.76686174,0.7427443
397,0.713151,0.8780962,0.7720796,0.8725818,0.9089729,0.7549328,1.0250705,0.98801094,1.0364826
398,1.604354,1.5840418,1.6323348,1.686685,1.8478745,1.4543762,1.9260952,1.9307749,1.8149805
399,1.1000445,1.3117156,1.2714318,1.5689838,2.0448952,1.3249516,1.9190255,2.1843255,1.8590956
400,1.1664,1.0506197,1.1937671,1.1106625,1.1719569,0.95687664,1.2738487,1.278215,1.2100987
401,0.97008455,0.9458893,1.0802828,1.0882256,1.2658906,0.92090535,1.3870742,1.4202219,1.314981
402,1.0429934,0.9949726,1.135019,0.99151367,1.1358069,0.8995086,1.1967098,1.2547896,1.2113541
403,1.2514724,1.4526647,1.1569705,1.2707227,1.454307,1.0489384,1.4209253,1.4833795,1.3837609
404,0.66850656,0.7575742,0.70504296,0.7641695,0.7726924,0.6261856,0.8951608,0.7936132,0.8713258
405,0.8052259,1.006195,0.8269737,0.73907787,0.8857884,0.63118935,0.7782611,0.75146174,0.79664344
406,0.70605946,0.9796867,0.61948735,0.65835,0.73881435,0.5462848,0.6928099,0.615423,0.6968439
407,1.0732363,0.98788327,1.0834266,0.77281934,0.8795321,0.6644609,0.84141755,0.8848955,0.8236138
408,0.99812084,0.8141161,1.0025774,0.77407265,0.698652,0.7336206,0.81311893,0.73899287,0.8055667
409,0.73105025,0.6240813,0.81197625,0.5711806,0.52549624,0.5187538,0.7225638,0.6214288,0.68630683
410,0.7715514,0.74597126,0.81689644,0.65566736,0.67573524,0.62650836,0.7165056,0.6913529,0.7148107
411,0.6916091,0.66624147,0.72869825,0.60371816,0.6863356,0.5965466,0.6474115,0.6516162,0.63223803
412,0.71936077,0.5593731,0.82518417,0.5687274,0.6286936,0.5206617,0.69901127,0.7243561,0.6945907
413,0.74790645,0.7932319,0.749061,0.6565611,0.74307054,0.5245333,0.6953054,0.6953261,0.6862032
414,0.60260814,0.65295047,0.6303913,0.58937067,0.64192104,0.5338355,0.69537526,0.7166301,0.7404771
415,0.63026285,0.6577614,0.66494185,0.6334177,0.7078636,0.55157346,0.7717521,0.84758145,0.75952125
416,0.7973834,0.84277445,0.89092207,0.923977,0.96949285,0.7914819,1.1355292,1.07154,1.0915979
417,0.66435474,0.7905363,0.71871203,0.8341412,0.9102646,0.649649,1.0533735,0.99822974,0.9378394
418,0.6043104,0.77047014,0.63674426,0.62288547,0.7058363,0.5633092,0.75674254,0.70842755,0.80729884
419,0.52764857,0.46349698,0.5879509,0.48425668,0.476498,0.45237002,0.5892807,0.5320785,0.6175153
420,0.5469845,0.4655644,0.5706084,0.67262465,0.9554158,0.5362899,0.8400648,0.939608,0.735385
421,0.61820555,0.7372369,0.7316093,0.76343215,0.7220367,0.7062822,0.98037004,0.82310265,1.0212822
422,0.54714143,0.54378587,0.58646786,0.6310769,0.69941956,0.53167427,0.7955889,0.80234194,0.76853067
423,0.5637671,0.62191135,0.60466826,0.7110941,0.85489583,0.59281325,0.9022283,0.9600099,0.86325145
424,0.64379954,0.78073794,0.6354132,0.75317955,0.8652126,0.64017,0.88943505,0.8402948,0.87694854
425,0.9955833,0.82695043,1.0473722,0.7910301,0.86824363,0.7188394,0.8504053,0.8599603,0.853909
426,0.8775183,0.9387307,0.87465686,0.7308427,0.91628087,0.62545794,0.81972355,0.86294645,0.7901262
427,0.7354153,0.65169317,0.76195467,0.71026546,0.7381339,0.6663528,0.789555,0.7970367,0.7792093
428,0.6946355,0.6526958,0.7722463,0.63411623,0.6284168,0.5905952,0.7617038,0.71781486,0.74540967
429,0.5946148,0.5625081,0.6491016,0.63347197,0.6336768,0.5458683,0.80074114,0.76087666,0.7844089
430,0.6935772,0.5657679,0.74020463,0.70295537,1.012454,0.59473014,0.93257755,1.0963283,0.888952
431,0.7805557,0.6910502,0.817284,0.7756098,0.8932774,0.71837807,0.9120082,0.90578675,0.9587458
432,0.5820943,0.49174708,0.6650171,0.6897752,0.78429455,0.6186762,0.87546676,0.9238947,0.8849451
433,0.6081715,0.5313191,0.6822483,0.7513724,0.9019972,0.620781,0.92783225,0.9965867,0.88921106
434,0.6284884,0.647057,0.70087373,0.6917046,0.86793405,0.60424966,0.8582099,0.9539806,0.85960585
435,0.65037227,0.58303416,0.7431827,0.80693567,0.8934797,0.70277786,1.0428016,1.0979255,0.99945045
436,1.1112844,0.9508455,1.0857627,1.1034201,1.0019238,1.0207121,1.2004112,1.1176102,1.2887113
437,0.6239878,0.48012048,0.6813891,0.6669189,0.81140995,0.6165332,0.81679416,0.8392202,0.8444288
438,0.51286596,0.45255387,0.5744654,0.6262708,0.6639869,0.55386865,0.78692394,0.7493389,0.78351235
439,0.57015616,0.52138025,0.61625785,0.70268905,0.81543964,0.5671582,0.87988377,0.9121633,0.8320852
440,0.58859193,0.6960975,0.6010128,0.7024898,0.72572666,0.60566497,0.8700515,0.7964896,0.8699709
441,0.54593074,0.51037145,0.5801879,0.7188994,0.766773,0.63535863,0.88934314,0.89164066,0.92514014
442,0.5961369,0.6757719,0.5915812,0.82392836,1.0523945,0.6574377,0.9286952,1.0234458,0.89937997
443,0.7546757,0.80456185,0.8434519,0.86540085,1.0111352,0.7432454,1.088885,1.1338838,1.0594357
444,0.5912751,0.78515357,0.62929505,0.7739326,1.0519545,0.63518065,0.9432423,1.0634781,0.91753054
445,0.67518497,0.7577814,0.6704864,0.8610374,1.080288,0.69963163,1.052538,1.1199869,1.0158757
446,0.677453,0.7469779,0.6716228,0.814818,0.8955924,0.7004269,0.9614954,0.95076215,0.9697349
447,1.3425407,1.0670366,1.4700164,1.1049829,1.2978135,0.97499615,1.2706121,1.4146155,1.2047614
448,1.2275854,1.1630594,1.2664424,1.1169361,1.4041297,0.9434966,1.3781438,1.672577,1.2593865
449,0.81000644,0.7230402,0.91141623,0.8445562,0.99306035,0.71980286,1.1315386,1.2968751,1.0565686
450,0.9492788,0.7241683,1.014417,0.89112103,1.0918521,0.78672045,1.1096461,1.2435865,1.0857893
451,0.7598312,0.5910862,0.85436976,0.7714194,0.8251391,0.6947496,0.9715787,0.9597982,0.9653726
452,0.6859239,0.7015684,0.7326441,0.7261897,0.8433725,0.6200022,0.8888219,0.90023035,0.89402944
453,0.68212914,0.7552959,0.70539737,0.6673059,0.7295201,0.58362883,0.8217927,0.7855358,0.8224691
454,0.68058497,0.6828968,0.6772059,0.8001627,0.8552123,0.6851705,0.9315405,0.93514776,0.9372773
455,0.81216466,0.7372723,0.8252185,0.8281034,1.0435396,0.6901225,0.9764219,1.111765,0.94664675
456,0.7388904,0.726598,0.76236564,0.77875704,0.83871835,0.67804164,0.88717055,0.88022304,0.8764234
457,0.6528069,0.5336095,0.6999635,0.7026176,0.6949017,0.6626618,0.85767114,0.8238147,0.83991444
458,0.71695465,0.64892936,0.723398,0.78843987,0.83988404,0.63849604,0.919644,0.96576107,0.878751
459,0.6740963,0.51393855,0.7085746,0.63927716,0.6152662,0.5618717,0.80601174,0.7407458,0.7989911
460,0.5759928,0.54106563,0.6098219,0.5347014,0.5705456,0.49122128,0.6572612,0.65892184,0.68359524
461,0.5605825,0.43673927,0.6169942,0.5401184,0.6449467,0.49166277,0.66042185,0.7093657,0.6772581
462,0.5835073,0.5068523,0.6393675,0.672607,0.7425674,0.5634751,0.8276132,0.8653773,0.8019655
463,0.52931666,0.41913772,0.63007426,0.70653486,0.71243423,0.5990134,0.89175206,0.8372592,0.82793456
464,0.50854725,0.42418304,0.57046694,0.6324414,0.6749163,0.5575614,0.7194306,0.74718946,0.6978366
465,0.5665085,0.5132259,0.62219715,0.70855546,0.81283426,0.5767531,0.88702524,0.92555314,0.7987689
466,0.5948654,0.5250306,0.6428338,0.7244895,0.85953367,0.59366864,0.9009661,0.98653036,0.8377904
467,0.5229144,0.64846617,0.5785206,0.64866096,0.7057635,0.57299197,0.8089202,0.7950058,0.7878567
468,0.4883074,0.47902045,0.5234288,0.6017595,0.7520773,0.49653998,0.7462199,0.8377284,0.68406206
469,0.7431021,0.66948456,0.7453392,0.6166509,0.672618,0.5359841,0.75879055,0.75023913,0.72756064
470,0.66489536,0.75334036,0.6837132,0.6142763,0.7995609,0.52876824,0.7662219,0.8653114,0.7129697
471,0.5988704,0.55711555,0.6792186,0.70455736,0.85424536,0.54913557,0.94056994,1.0061758,0.8449853
472,0.59521085,0.500899,0.6856042,0.7503947,0.94398737,0.64033043,0.9992899,1.1239974,0.95705765
473,0.52783024,0.46996865,0.616313,0.6976429,0.7458081,0.5817302,0.9319119,0.9129848,0.86841375
474,0.52714425,0.5116209,0.59393096,0.57969564,0.6259652,0.5215144,0.769549,0.74880326,0.7693647
475,0.4273004,0.4683983,0.48589563,0.530583,0.65491027,0.45045084,0.670348,0.72622746,0.6639139
476,0.5080123,0.58444744,0.55721414,0.56960046,0.6413558,0.4768813,0.7273483,0.7559699,0.6850813
477,0.45278916,0.4817045,0.4913535,0.5772376,0.6805335,0.48809877,0.74761206,0.82442796,0.73075354
478,0.52551377,0.5546519,0.57717806,0.7849121,0.9440542,0.61194146,1.0058911,1.0781436,0.92833304
479,0.49557114,0.53987753,0.54290074,0.65712094,0.81772065,0.5567555,0.85768735,0.91792756,0.8224426
480,0.57406026,0.5809037,0.60987645,0.7251747,0.85798526,0.61125183,0.9279698,1.0248575,0.89242435
481,0.5084739,0.4359217,0.54585946,0.55273205,0.54930174,0.5394169,0.68709284,0.5857847,0.7506227
482,0.5419225,0.5005364,0.5955858,0.68614554,0.78056496,0.5857009,0.86567986,0.9025921,0.8366108
483,0.5387776,0.547052,0.54297626,0.63169384,0.6189686,0.5324611,0.783396,0.7125387,0.7671936
484,0.627745,0.8193133,0.64708346,0.79274833,0.8657681,0.66819304,0.80902743,0.86607814,0.78418034
485,0.6616705,0.9159587,0.66475916,0.767728,0.9065199,0.6680493,0.8191204,0.85929,0.80046844
486,0.6403983,0.77367574,0.5957211,0.6631344,0.696027,0.6011781,0.69320595,0.69122463,0.7127668
487,0.66692847,0.792199,0.60792124,0.6649521,0.6180224,0.6372105,0.59781146,0.59953773,0.57864237
488,0.56879425,0.6530194,0.51867986,0.67076,0.72645944,0.61913866,0.58483773,0.6377656,0.57204336
489,0.7221224,0.9091529,0.61113995,0.8897118,1.1758685,0.7701274,0.84697,1.0684944,0.76199794
490,0.8837729,0.8388465,0.88691586,0.77896166,0.8427804,0.70141786,0.81663305,0.83283645,0.7489597
491,0.8161294,0.8580547,0.79140407,0.74007237,0.78554016,0.6814281,0.797932,0.88872576,0.73309237
492,0.81034935,0.83407325,0.8111999,0.75312287,0.835054,0.6435392,0.8335325,0.8885942,0.801479
493,0.7402184,0.7142995,0.7786909,0.8165743,0.9290679,0.7286924,0.9970384,1.1058615,1.0073998
494,0.6089821,0.5991114,0.6526763,0.78943825,0.79472286,0.69536704,0.9186613,0.91000247,0.85279894
495,0.63986117,0.75177264,0.62883437,0.72465426,0.7994483,0.6176858,0.81376755,0.8148653,0.768675
496,0.62242526,0.61009187,0.64032173,0.718809,0.7466581,0.6305671,0.86039925,0.8633972,0.8193265
497,0.57811123,0.5505872,0.61130285,0.71471304,0.8471529,0.6273634,0.8637562,0.9496363,0.8172994
498,0.621662,0.57592887,0.62854517,0.728026,0.78297377,0.62270623,0.91970634,0.93764335,0.8375383
499,0.5962756,0.5690681,0.56311655,0.6939973,0.7560574,0.6079109,0.8164939,0.8394344,0.77471733
500,0.5846916,0.55635023,0.57383895,0.76365316,0.81242996,0.65037453,0.8589135,0.91150373,0.8272426
501,0.5460184,0.56402636,0.5374001,0.7218169,0.8894593,0.596537,0.85207117,0.9500297,0.7950328
502,0.6210754,0.74871325,0.6368588,0.87119746,1.0830653,0.68998027,1.0523425,1.1390054,0.96238333
503,0.62171745,0.693183,0.6362268,0.96366864,1.0987755,0.79835653,1.1811475,1.152411,1.0846596
