date_id,rows,feature_00,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32,feature_33,feature_34,feature_35,feature_36,feature_37,feature_38,feature_39,feature_40,feature_41,feature_42,feature_43,feature_44,feature_45,feature_46,feature_47,feature_48,feature_49,feature_50,feature_51,feature_52,feature_53,feature_54,feature_55,feature_56,feature_57,feature_58,feature_59,feature_60,feature_61,feature_62,feature_63,feature_64,feature_65,feature_66,feature_67,feature_68,feature_69,feature_70,feature_71,feature_72,feature_73,feature_74,feature_75,feature_76,feature_77,feature_78
341,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,16.38987043580683,1.707891637220259,4.587750294464075,16.38987043580683,1.707891637220259,4.587750294464075,1.7373380447585394,1.7373380447585394,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,4.169611307420495,3.26266195524146,3.3863368669022376,1.7373380447585394,1.7373380447585394,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
342,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,3.6277974087161367,3.6277974087161367,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,0.0,3.6277974087161367,3.6277974087161367,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
343,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,1.5783274440518258,1.5783274440518258,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.6548881036513547,1.1778563015312131,1.2603062426383982,1.5783274440518258,1.5783274440518258,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
344,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,2.314487632508834,2.314487632508834,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,2.6442873969375733,2.0200235571260308,2.1495877502944643,2.314487632508834,2.314487632508834,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
345,15282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,1.0338960868996205,1.0338960868996205,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.5573877764690487,0.8572176416699384,1.014265148540767,1.0338960868996205,1.0338960868996205,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
346,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,16.696113074204945,1.9257950530035335,4.905771495877502,16.696113074204945,1.9257950530035335,4.905771495877502,2.2025912838633683,2.2025912838633683,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,2.567726737338045,2.214369846878681,2.2673733804475855,2.2025912838633683,2.2025912838633683,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
347,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.977620730270907,0.977620730270907,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,1.431095406360424,0.5064782096584217,0.7008244994110718,0.977620730270907,0.977620730270907,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
348,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,3.115429917550059,3.115429917550059,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,3.6984687868080095,2.685512367491166,2.8504122497055357,3.115429917550059,3.115429917550059,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
349,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,1.847374620296324,1.847374620296324,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,1.6118033599900814,1.1530593267621352,1.2150517636848304,1.847374620296324,1.847374620296324,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.04959394953815635,0.04959394953815635,0.0,0.0
350,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.9670820159940487,0.9670820159940487,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.1282623519930568,0.5455334449197198,0.6385221003037629,0.9670820159940487,0.9670820159940487,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
351,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.5910978860579,0.7129130246109975,3.812534870745769,15.5910978860579,0.7129130246109975,3.812534870745769,2.1759345359866096,2.1759345359866096,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,4.692827475048044,3.7753394085921514,3.93032050089889,2.1759345359866096,2.1759345359866096,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
352,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.79505300353357,0.8892815076560658,4.016489988221437,15.79505300353357,0.8892815076560658,4.016489988221437,1.1307420494699647,1.1307420494699647,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,2.243816254416961,2.1731448763250882,2.1731448763250882,1.1307420494699647,1.1307420494699647,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
353,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,3.0212014134275615,3.0212014134275615,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,3.4275618374558303,2.67962308598351,2.8032979976442873,3.0212014134275615,3.0212014134275615,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
354,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,1.5429917550058891,1.5429917550058891,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.8433451118963484,1.160188457008245,1.2720848056537104,1.5429917550058891,1.5429917550058891,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
355,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.7538280329799765,0.7538280329799765,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.3780918727915195,0.6007067137809188,0.7361601884570083,0.7538280329799765,0.7538280329799765,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
356,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.765606595995289,1.071849234393404,3.9811542991755005,15.765606595995289,1.071849234393404,3.9811542991755005,1.2014134275618376,1.2014134275618376,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,2.67962308598351,1.9022379269729093,2.037691401648999,1.2014134275618376,1.2014134275618376,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
357,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,1.0070671378091873,1.0070671378091873,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,0.4534746760895171,0.12956419316843346,0.16489988221436985,1.0070671378091873,1.0070671378091873,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
358,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.867894116917736,0.867894116917736,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.5002169735292294,0.7253115119955366,0.8244994110718492,0.867894116917736,0.867894116917736,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
359,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.516706961750668,0.6199243692269543,3.731944702746265,15.516706961750668,0.6199243692269543,3.731944702746265,1.0476721839935528,1.0476721839935528,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.5126154609137685,0.6633190750728412,0.799702436302771,1.0476721839935528,1.0476721839935528,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
360,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,1.3142396627611432,1.3142396627611432,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,0.3285599156902858,0.055793193230425885,0.10538714276858224,1.3142396627611432,1.3142396627611432,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
361,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.8368978984563883,0.8368978984563883,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,1.791581427065898,0.7501084867646147,0.936085797532701,0.8368978984563883,0.8368978984563883,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
362,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.912838633686691,1.0011778563015312,4.128386336866902,15.912838633686691,1.0011778563015312,4.128386336866902,1.1366313309776208,1.1366313309776208,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,1.9434628975265018,1.7726737338044758,1.802120141342756,1.1366313309776208,1.1366313309776208,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
363,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.9187279151943463,0.9187279151943463,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,1.525323910482921,0.441696113074205,0.6065959952885748,0.9187279151943463,0.9187279151943463,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
364,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.229681978798586,0.3180212014134276,3.4452296819787986,15.229681978798586,0.3180212014134276,3.4452296819787986,0.35924617196702,0.35924617196702,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,1.6725559481743226,1.3015312131919905,1.3663133097762075,0.35924617196702,0.35924617196702,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
365,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.7749054615336929,0.7749054615336929,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,0.49593949538156346,0.08678941169177361,0.13638336122992994,0.7749054615336929,0.7749054615336929,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
366,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.5827289070733371,0.5827289070733371,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.5622094104519249,0.433947058458868,0.6137251255346847,0.5827289070733371,0.5827289070733371,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
367,16131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,1.6180026036823507,1.6180026036823507,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.1778563015312131,0.0,0.0,0.0,1.4134275618374559,0.7377099993800756,0.8244994110718492,1.6180026036823507,1.6180026036823507,0.0,0.0,0.0,0.0,0.0,0.0,1.1778563015312131,1.1778563015312131,0.0,0.0,0.0,0.0
368,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,4.469964664310954,4.469964664310954,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,4.228504122497055,3.3981154299175502,3.5217903415783276,4.469964664310954,4.469964664310954,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
369,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,16.99057714958775,2.544169611307421,5.500588928150766,16.99057714958775,2.544169611307421,5.500588928150766,3.362779740871614,3.362779740871614,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,3.598351001177856,2.750294464075383,2.87396937573616,3.362779740871614,3.362779740871614,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
370,16980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8268551236749118,0.0,0.47114252061248524,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,2.143698468786808,2.143698468786808,0.0,0.0,0.0,15.076560659599528,0.11778563015312131,3.297997644287397,15.076560659599528,0.11778563015312131,3.297997644287397,0.0,0.0,1.0600706713780919,0.0,0.0,0.0,1.2426383981154299,0.8303886925795053,0.9069493521790342,2.143698468786808,2.143698468786808,0.0,0.0,0.0,0.0,0.0,0.0,1.0600706713780919,1.0600706713780919,0.0,0.0,0.0,0.0
