date_id,responder_6,rolling_mean,rolling_std,shift_score
544,0.9093688,0.9712974,0.08559461,0.0074601173
545,0.91724306,0.96837044,0.08642999,0.0029269457
546,1.0935444,0.9741939,0.09085767,0.0058234334
547,1.0828806,0.9828488,0.09262625,0.008654952
548,0.96127087,0.98515004,0.09142227,0.0023012161
549,1.2778692,1.0020905,0.111596845,0.016940415
550,1.4704646,1.0249522,0.15311164,0.02286172
551,1.3250419,1.0479624,0.16209933,0.023010254
552,1.9025162,1.1000661,0.24495442,0.05210364
553,1.8778766,1.1495521,0.29479313,0.04948604
554,1.2260292,1.1643636,0.29058254,0.014811516
555,1.3200301,1.1840341,0.2869347,0.019670486
556,1.0151358,1.1814358,0.2882814,0.0025982857
557,0.918284,1.1810204,0.28867376,0.00041544437
558,0.9628167,1.1722767,0.29267588,0.008743644
559,1.0450948,1.1662005,0.29405773,0.0060762167
560,0.8916566,1.1577613,0.29962203,0.008439183
561,0.76885986,1.1438148,0.3112753,0.013946533
562,0.855426,1.1389124,0.31517845,0.004902363
563,0.832619,1.1327014,0.32014024,0.0062110424
564,0.8293864,1.1287023,0.3235582,0.003999114
565,0.77932227,1.1218063,0.3297135,0.006896019
566,0.74410343,1.1043342,0.34037626,0.017472029
567,0.8079713,1.0905888,0.34677887,0.013745427
568,0.7734707,1.0811987,0.35295245,0.009390116
569,0.5324654,1.0439285,0.3700342,0.03727019
570,0.52370304,0.99659044,0.37314203,0.04733807
571,0.74056137,0.9673664,0.36892834,0.029224038
572,0.90098804,0.91729003,0.29609764,0.050076365
573,0.854929,0.86614263,0.19120719,0.0511474
574,0.8511259,0.8473975,0.17142178,0.018745124
575,0.83914965,0.82335347,0.13047428,0.024044037
576,0.8378454,0.814489,0.12254004,0.008864462
577,0.80388653,0.80876905,0.12008546,0.0057199597
578,0.8648726,0.8038718,0.11537744,0.004897237
579,0.9506968,0.79915196,0.10658592,0.0047198534
580,0.9158465,0.80036145,0.10782097,0.0012094975
581,0.9431558,0.8090762,0.11209977,0.0087147355
582,1.0035266,0.8164813,0.11994006,0.0074051023
583,1.2702173,0.83836114,0.15717374,0.021879852
584,1.1282659,0.85330516,0.16996373,0.014944017
585,0.98278874,0.8634785,0.17138574,0.010173321
586,0.97489387,0.875018,0.17069334,0.011539519
587,0.97695965,0.8834675,0.17138094,0.008449495
588,0.8314695,0.88636744,0.16990608,0.0028999448
589,1.0715576,0.913322,0.15269703,0.026954532
590,1.0950918,0.9418914,0.12730493,0.0285694
591,1.180447,0.96388566,0.12868245,0.021994293
592,1.0031673,0.96899474,0.12808082,0.0051090717
593,0.87745786,0.9701211,0.1271203,0.001126349
594,0.8968557,0.97240764,0.12526503,0.0022865534
595,0.96998924,0.97894955,0.12129292,0.006541908
596,1.003242,0.98721945,0.11671815,0.008269906
597,0.9659572,0.995323,0.1086683,0.0081035495
598,1.0480825,1.0044835,0.104744084,0.009160459
599,1.0098469,1.0074409,0.103977725,0.0029574633
600,0.907809,1.0070391,0.104365185,0.00040185452
601,0.86573535,1.003168,0.10822387,0.0038710833
602,0.89030665,0.9975071,0.11112637,0.0056608915
603,0.9184898,0.9799207,0.09185789,0.01758641
604,0.9254051,0.9697777,0.08560239,0.010142982
605,1.024039,0.9718402,0.086425364,0.0020624995
606,1.0436243,0.97527665,0.08790694,0.0034364462
607,0.87958544,0.97040796,0.09046804,0.004868686
608,0.9979467,0.9787318,0.08447161,0.008323848
609,0.9999288,0.9751504,0.08180521,0.0035814047
610,0.830653,0.9619285,0.08276374,0.01322192
611,0.8128616,0.94354916,0.071767725,0.01837933
612,0.89489883,0.93813574,0.07111442,0.005413413
613,1.1902978,0.9537778,0.089177065,0.015642047
614,0.8914769,0.95350885,0.089365676,0.00026893616
615,0.8778618,0.9489024,0.09083378,0.0046064258
616,0.7805715,0.93776894,0.097243086,0.011133492
617,1.0442702,0.94168454,0.09997617,0.003915608
618,1.0755552,0.9430582,0.10168903,0.0013736486
619,1.1696209,0.95104694,0.11287302,0.007988751
620,1.1530043,0.9633066,0.12095612,0.012259662
621,1.0392765,0.97198373,0.11980746,0.008677125
622,1.0371757,0.9793272,0.11903627,0.007343471
623,1.0043067,0.98361796,0.118272126,0.0042907596
624,0.94849706,0.98477256,0.11778564,0.0011546016
625,0.9230558,0.97972345,0.11817759,0.0050491095
626,0.9046406,0.9727742,0.11830852,0.006949246
627,0.9451579,0.9760529,0.116484635,0.0032786727
628,0.8571626,0.9690137,0.11931147,0.0070391893
629,0.8681966,0.962427,0.12113715,0.006586671
630,1.0121318,0.971501,0.11748894,0.009073973
631,0.9034474,0.97603035,0.11269987,0.004529357
632,0.8526439,0.9739176,0.11467954,0.0021127462
633,1.0637888,0.9675921,0.10521475,0.0063254833
634,1.140096,0.9800231,0.11031205,0.012430966
635,1.0608532,0.98917264,0.108973324,0.009149551
636,0.99578667,0.99993336,0.09729011,0.010760725
637,1.0008919,0.99776447,0.0967316,0.0021688938
638,1.078807,0.99792707,0.09687187,0.00016260147
639,1.2303329,1.0009626,0.103274904,0.0030355453
640,1.1999713,1.0033109,0.10736703,0.0023483038
641,1.1243764,1.007566,0.110507704,0.0042550564
642,1.3627765,1.023846,0.13611607,0.016280055
643,1.1838701,1.0328243,0.1406073,0.008978248
644,1.0641617,1.0386074,0.1393292,0.005783081
645,1.0604215,1.0454757,0.13669407,0.0068683624
646,1.2136004,1.0609238,0.1373966,0.015448093
647,1.2729397,1.0773128,0.14232203,0.016389012
648,1.0301632,1.0859629,0.13320269,0.0086500645
649,0.9139011,1.088248,0.12961376,0.0022851229
650,0.9170132,1.083492,0.13421705,0.004755974
651,0.95191646,1.0859156,0.13119867,0.0024235249
652,1.010325,1.0937997,0.12076594,0.007884145
653,0.9051542,1.0858679,0.12784284,0.0079318285
654,1.0247,1.0800982,0.12787062,0.0057697296
655,0.9709957,1.0756052,0.13014087,0.004492998
656,0.85885626,1.0687587,0.1379298,0.006846428
657,1.0136672,1.0693974,0.1376282,0.0006387234
658,0.85510826,1.0582125,0.14567776,0.011184931
659,0.8430259,1.0388472,0.14732666,0.01936531
660,0.860907,1.021894,0.14731835,0.01695323
661,0.93554133,1.0124522,0.14645323,0.009441733
662,0.80160934,0.9843939,0.12845327,0.02805835
663,0.89675105,0.97003794,0.12080286,0.0143559575
664,1.1063056,0.9721451,0.122880794,0.0021071434
665,0.947449,0.96649647,0.1211943,0.005648613
666,1.0200491,0.95681894,0.10736254,0.009677529
667,1.100277,0.9481858,0.08527505,0.008633137
668,0.9416547,0.9437604,0.08306482,0.0044254065
669,0.8453934,0.940335,0.0857307,0.0034254193
670,0.88589656,0.9387792,0.08645551,0.0015558004
671,0.88159615,0.93526316,0.08731872,0.0035160184
672,0.98850787,0.9341723,0.08646372,0.0010908842
673,0.98298705,0.9380639,0.086839676,0.0038916469
674,1.1078141,0.9422196,0.092975765,0.0041556954
675,1.0166495,0.94450235,0.094270855,0.0022827387
676,0.96088713,0.94960386,0.092128515,0.005101502
677,0.7941029,0.93862563,0.09704356,0.010978222
678,0.9696672,0.9443536,0.09521826,0.0057279468
679,1.197399,0.96207225,0.10754424,0.017718673
680,1.0276324,0.97040856,0.10573636,0.008336306
681,1.1743593,0.9823494,0.11469683,0.011940837
682,0.887386,0.98663825,0.10904732,0.004288852
683,1.4412768,1.0138645,0.14684868,0.02722627
684,0.9649574,1.0067971,0.1455613,0.007067442
685,1.12737,1.0157931,0.14725037,0.00899601
686,1.0927985,1.0194306,0.14825615,0.0036375523
687,0.9492404,1.0118787,0.14776722,0.0075519085
688,0.73559064,1.0015757,0.15962924,0.0103030205
689,0.7190187,0.9952569,0.1683973,0.0063188076
690,0.64815235,0.98336965,0.18417543,0.011887252
691,0.7715681,0.97786826,0.18895668,0.0055013895
692,0.61956525,0.95942116,0.20517641,0.018447101
693,0.8193686,0.95124024,0.20743681,0.008180916
694,0.7998338,0.9358412,0.2066317,0.015399039
695,0.7340638,0.9217119,0.21044165,0.014129281
696,0.7993921,0.91363716,0.21195225,0.00807476
697,0.80408263,0.9141361,0.2116676,0.0004989505
698,0.79757583,0.9055316,0.21278629,0.0086045265
699,0.83387285,0.8873552,0.20178452,0.018176377
700,0.8633276,0.87914,0.19909965,0.008215189
701,0.8206206,0.86145306,0.18682757,0.017686963
702,0.83316666,0.8587421,0.18682483,0.0027109385
703,0.8600854,0.8296825,0.1270998,0.029059589
704,0.78522086,0.8206957,0.12332993,0.008986831
705,0.77954566,0.8033045,0.10015522,0.017391205
706,0.7748511,0.78740716,0.0734627,0.015897334
707,0.8107351,0.7804819,0.06321792,0.006925285
708,0.7425841,0.7808316,0.06297543,0.00034970045
709,0.634076,0.77658445,0.0698524,0.004247129
710,0.8432885,0.78634125,0.06438311,0.0097568035
711,0.7886308,0.7871944,0.06429003,0.0008531213
712,0.7939616,0.7959142,0.050760806,0.008719802
713,0.6568714,0.7877893,0.05912478,0.008124888
714,0.6812897,0.78186214,0.06362452,0.0059271455
715,0.69616777,0.7799673,0.06565482,0.0018948317
716,0.87695855,0.7838456,0.06906507,0.0038782954
717,0.80495507,0.78388923,0.0690788,0.0000436306
718,0.8294029,0.7854806,0.06977379,0.0015913844
719,0.8562918,0.78660154,0.0707652,0.001120925
720,0.78075516,0.78247297,0.06842319,0.0041285753
721,0.8588191,0.7843829,0.07005767,0.0019099116
722,0.7610383,0.78077644,0.069266245,0.0036064386
723,0.7962114,0.77758276,0.06684734,0.0031936765
724,0.9074638,0.78369486,0.072897315,0.0061120987
725,0.80552405,0.78499377,0.07305078,0.0012989044
726,0.7318953,0.78284603,0.07399012,0.0021477342
727,0.7832373,0.78147113,0.07369952,0.0013749003
728,0.697549,0.7792194,0.07561331,0.0022517443
729,0.79615486,0.78732336,0.06748755,0.008103967
730,0.8541185,0.7878648,0.068001725,0.0005414486
731,0.7190062,0.7843836,0.06972087,0.0034812093
732,0.5005673,0.7697139,0.094176464,0.014669716
733,0.7372022,0.7737304,0.09076165,0.0040165186
734,0.8006084,0.77969635,0.08825237,0.005965948
735,0.8324226,0.7865091,0.086710624,0.0068127513
736,0.9037452,0.7878484,0.088372186,0.0013393164
737,0.8960625,0.7924038,0.09159,0.004555404
738,1.1679085,0.80932903,0.124243274,0.016925216
739,0.98227865,0.8156284,0.12981847,0.0062993765
740,0.7785363,0.81551754,0.12985079,0.00011086464
741,0.9716959,0.82116127,0.13421172,0.0056437254
742,1.0436808,0.8352935,0.14219125,0.014132202
743,0.97731924,0.8443488,0.14530414,0.009055316
744,0.91851914,0.84490156,0.14557765,0.0005527735
745,0.9296545,0.8511082,0.14645392,0.0062066317
746,0.8849411,0.8587605,0.14387277,0.0076522827
747,0.97628,0.8684126,0.14501034,0.009652138
748,0.89627725,0.87834895,0.13938576,0.009936333
749,0.79049855,0.8780662,0.13956693,0.00028276443
750,0.8269906,0.87670976,0.13994323,0.0013564229
751,0.84969467,0.88324416,0.13516138,0.0065343976
752,0.85238457,0.90083504,0.1014177,0.01759088
753,0.9111578,0.90953285,0.09382045,0.008697808
754,0.81631666,0.9103182,0.092922054,0.0007853508
755,0.8407993,0.91073704,0.092570685,0.00041884184
756,0.8618387,0.9086417,0.09320934,0.0020953417
757,0.9923995,0.91345865,0.09499716,0.0048169494
758,1.0021325,0.9051698,0.07719045,0.00828886
759,0.8982112,0.90096647,0.075029194,0.0042033195
760,0.87239873,0.9056595,0.06971547,0.0046930313
761,1.0192534,0.90803736,0.07282798,0.0023778677
762,0.8914342,0.9004251,0.06549084,0.007612288
763,0.79754955,0.8914366,0.066707045,0.0089885
764,1.3623614,0.9136287,0.124759495,0.02219212
765,1.0789566,0.9210938,0.13012052,0.007465124
766,1.1430194,0.93399775,0.13885042,0.012903929
767,1.0632626,0.93834686,0.14157994,0.0043491125
768,0.831252,0.9350956,0.14333266,0.0032512546
769,0.865683,0.9388548,0.1402944,0.0037592053
770,0.89066607,0.94203866,0.13833098,0.0031838417
771,0.91890705,0.94549924,0.136756,0.003460586
772,1.3413701,0.9699485,0.16082516,0.02444923
773,1.2366647,0.9862238,0.17072807,0.016275346
774,1.0444543,0.9976307,0.16634355,0.0114068985
775,0.919733,1.0015774,0.16333592,0.003946662
776,1.0225341,1.0096122,0.1600189,0.008034825
777,1.0797176,1.0139781,0.16071424,0.004365921
778,2.0322843,1.0654857,0.2785771,0.051507592
779,1.199524,1.0805514,0.27719885,0.01506567
780,1.0597811,1.0899204,0.27292693,0.009369016
781,1.2293509,1.1004254,0.2741046,0.010504961
782,1.0287255,1.1072899,0.27028778,0.0068645477
783,1.2426019,1.1295425,0.26162657,0.02225256
784,1.5048639,1.1366676,0.270104,0.0071251392
785,1.4643036,1.155935,0.27935615,0.01926744
786,1.7190343,1.1847357,0.30634362,0.028800607
787,1.8759305,1.2253691,0.34128663,0.04063344
788,1.9284043,1.2802267,0.3621426,0.05485761
789,1.6438328,1.3191342,0.3570261,0.038907528
790,2.2399895,1.3866004,0.3970444,0.06746614
791,1.3913952,1.4102248,0.38150427,0.02362442
792,1.2026641,1.4032896,0.38407394,0.006935239
793,1.098215,1.396367,0.3884579,0.0069226027
794,1.4817115,1.4182298,0.379818,0.021862864
795,1.0299389,1.4237401,0.3729425,0.00551033
796,1.3049905,1.437863,0.36214146,0.014122844
797,1.0894878,1.4383514,0.36163914,0.00048840046
798,1.1756841,1.3955214,0.33751604,0.04282999
799,0.9408565,1.3825881,0.35014164,0.012933254
800,0.7915155,1.3691748,0.36784923,0.01341331
801,1.0605098,1.3607328,0.37312663,0.008442044
802,0.86641157,1.352617,0.38237855,0.008115768
803,0.7313267,1.3270533,0.40645334,0.025563717
804,0.6398581,1.283803,0.4317706,0.043250322
805,0.92644006,1.2569098,0.4366592,0.026893139
806,0.7205747,1.2069869,0.43811822,0.049922943
807,0.7443158,1.1504061,0.41987187,0.056580782
808,0.7025129,1.0891116,0.38863742,0.061294556
809,0.71219975,1.0425298,0.3742144,0.046581745
810,0.6882907,0.96494496,0.25462866,0.07758486
811,1.194229,0.9550866,0.240684,0.00985837
812,0.79493356,0.93470013,0.23582879,0.020386457
813,0.68516076,0.9140474,0.2388229,0.020652711
814,0.63602436,0.87176305,0.20557828,0.04228437
815,0.5271639,0.84662426,0.21570887,0.025138795
816,0.6390288,0.81332624,0.19124207,0.033298016
817,0.72923493,0.7953136,0.1805276,0.018012643
818,0.6850867,0.7707837,0.15805529,0.024529874
819,0.7291264,0.7601972,0.15307671,0.0105865
820,0.6673269,0.7539878,0.15425374,0.006209433
821,0.8573133,0.74382794,0.13893315,0.01015985
822,0.7364422,0.7373295,0.13590422,0.006498456
823,0.7237124,0.7369488,0.1359326,0.00038069487
824,0.6906969,0.7394907,0.13448912,0.0025418997
825,0.7343507,0.72988623,0.12709105,0.009604454
826,0.7824827,0.7329816,0.1276052,0.0030953884
827,0.6701723,0.72927445,0.12833351,0.0037071705
828,0.77787054,0.73304236,0.12861238,0.0037679076
829,0.6743669,0.7311507,0.1292119,0.0018916726
830,0.7287243,0.73317236,0.12882173,0.0020216703
831,0.61450934,0.7041864,0.072551146,0.028985977
832,0.7310111,0.70099026,0.069694795,0.0031961203
833,0.6796921,0.70071685,0.06977085,0.0002734065
834,0.7154585,0.70468855,0.068136156,0.003971696
835,0.6054675,0.70860374,0.05904121,0.0039151907
836,0.70633304,0.71196896,0.05674014,0.0033652186
837,0.92493874,0.72175413,0.0740954,0.009785175
838,0.72474366,0.72373694,0.07359142,0.001982808
839,0.6977565,0.7221685,0.0738045,0.0015684366
840,0.7902269,0.7283135,0.07411375,0.0061450005
841,0.67240196,0.71906793,0.06849497,0.0092455745
842,0.78010136,0.7212509,0.069761835,0.0021829605
843,0.61189884,0.7156602,0.07391113,0.0055906773
844,0.6934317,0.71579695,0.07386503,0.00013673306
845,0.6907766,0.7136182,0.07393157,0.0021787286
846,0.786039,0.713796,0.07410998,0.00017780066
847,0.79024726,0.7197998,0.075244986,0.006003797
848,0.8206743,0.72194,0.07755683,0.0021401644
849,0.7599011,0.7262167,0.0771527,0.004276693
850,0.6751541,0.72353816,0.07798645,0.0026785135
851,0.7057801,0.72810173,0.073830314,0.00456357
852,0.9729253,0.7401974,0.09193,0.01209569
853,1.1141329,0.76191944,0.122967966,0.021722019
854,1.0572298,0.77900803,0.13888854,0.017088592
855,0.82632256,0.7900508,0.13302037,0.011042774
856,0.83194214,0.7963312,0.13181952,0.006280422
857,0.8691149,0.79354006,0.12952404,0.0027911663
858,0.57969975,0.78628784,0.1373999,0.0072522163
859,0.84727824,0.79376394,0.13639341,0.0074760914
860,0.8090725,0.7947062,0.13643278,0.00094228983
861,0.9356755,0.8078699,0.13671187,0.013163686
862,0.8034937,0.8090395,0.13656177,0.0011695623
863,0.7575336,0.81632125,0.12917984,0.0072817802
864,0.8197229,0.8226358,0.12590168,0.0063145757
865,1.0689995,0.8415469,0.13324474,0.018911064
866,0.9339639,0.84894323,0.13410418,0.0073963404
867,1.1011401,0.8644878,0.14455377,0.015544593
868,1.2678063,0.88684446,0.16979396,0.02235663
869,0.8268522,0.89019203,0.16780788,0.0033475757
870,0.7782131,0.8953449,0.16235067,0.005152881
871,0.8093643,0.90052414,0.15756677,0.0051792264
872,0.7526688,0.8895113,0.15991974,0.011012852
873,0.73555696,0.8705826,0.15423721,0.018928707
874,0.8964467,0.8625434,0.14806336,0.008039176
875,0.77460414,0.8599575,0.1491767,0.002585888
876,0.75950545,0.85633564,0.15076357,0.0036218762
877,0.7617677,0.85096824,0.15218878,0.0053673983
878,1.1234987,0.8781582,0.14973088,0.02718997
879,1.2962753,0.90060806,0.1761811,0.022449851
880,1.5723096,0.93876994,0.22980924,0.038161874
881,1.3041533,0.95719385,0.2438874,0.018423915
882,1.3978329,0.9869108,0.25986,0.029716969
883,1.685393,1.0333037,0.29693472,0.046392918
884,1.1400496,1.04932,0.2934264,0.016016245
885,1.1983979,1.05579,0.29530373,0.006469965
886,1.0107175,1.0596277,0.2941336,0.0038377047
887,0.90624905,1.0498831,0.2959089,0.009744525
888,0.9060026,1.0317929,0.29292947,0.018090248
889,0.7783754,1.0293691,0.29490834,0.0024237633
890,0.75023454,1.0279701,0.29622588,0.0013990402
891,1.08892,1.041948,0.29193226,0.013977885
892,0.87814283,1.0482217,0.28668952,0.0062737465
893,1.0725211,1.0650699,0.27708834,0.016848207
894,0.6917478,1.054835,0.28723925,0.010234952
895,0.7807839,1.055144,0.2869251,0.00030899048
896,0.7791472,1.056126,0.28589168,0.0009820461
897,0.6770271,1.051889,0.29106492,0.004237056
898,0.64468133,1.0279481,0.30425784,0.023940802
899,0.67357427,0.996813,0.30720106,0.031135142
900,0.7178499,0.95409,0.28127494,0.042723
901,0.6646797,0.9221164,0.27567756,0.0319736
902,0.6563695,0.88504326,0.25759932,0.037073135
903,0.6718511,0.83436614,0.17981258,0.05067712
904,0.58661145,0.8066942,0.17274015,0.027671933
905,0.5716404,0.77535635,0.15374643,0.031337857
906,0.6363238,0.7566367,0.14618804,0.018719673
907,0.7369256,0.7481705,0.14190787,0.008466184
908,0.7360332,0.739672,0.13696156,0.00849849
909,0.6128614,0.7313963,0.13947725,0.008275688
910,0.79386383,0.7335778,0.14012706,0.0021814704
911,0.5810321,0.7081834,0.11634361,0.02539438
912,0.6304299,0.69579774,0.11032778,0.012385666
913,0.63015395,0.67367935,0.066442035,0.02211839
914,0.77413476,0.6777987,0.07007582,0.0041193366
915,0.7520067,0.67635983,0.06811803,0.0014388561
916,0.749845,0.67489475,0.06607538,0.0014650822
917,0.9686028,0.6894735,0.093178436,0.01457876
918,0.7430419,0.6943916,0.093285546,0.0049180984
919,0.6972302,0.6955744,0.09315759,0.0011827946
920,0.80752033,0.70005786,0.09638794,0.0044834614
921,0.70950186,0.702299,0.09604253,0.0022411346
922,0.8860952,0.7137853,0.103692874,0.011486292
923,0.762012,0.7182933,0.103733696,0.0045080185
924,0.6188776,0.7199066,0.10181103,0.0016133189
925,0.6451425,0.72358173,0.09740877,0.0036751032
926,0.6623199,0.72488153,0.096350834,0.0012997985
927,0.7333364,0.72470206,0.09633056,0.00017946959
928,0.69451445,0.72262615,0.0965207,0.0020759106
929,0.75986576,0.72997636,0.09326438,0.0073502064
930,0.75081605,0.727824,0.09220306,0.0021523833
931,0.93633026,0.7455889,0.096557006,0.017764926
932,0.7637798,0.7522564,0.092714064,0.006667495
933,0.7315924,0.75732833,0.08835502,0.005071938
934,0.82910454,0.7600768,0.08974932,0.0027484894
935,0.8120364,0.7630783,0.09046615,0.0030014515
936,0.81726557,0.76644933,0.09120025,0.00337106
937,1.120712,0.77405477,0.11274364,0.0076054335
938,0.9634397,0.78507465,0.12008496,0.011019886
939,1.3601648,0.8182214,0.17396693,0.03314674
940,1.1822428,0.83695745,0.19199802,0.018736064
941,1.1966453,0.86131465,0.20540929,0.0243572
942,1.2546636,0.8797431,0.22348715,0.018428445
943,1.3122613,0.90725553,0.24138378,0.027512431
944,1.1692637,0.9347749,0.23812829,0.027519345
945,1.0280321,0.9539193,0.22882725,0.019144416
946,0.86455876,0.96403134,0.21954335,0.010112047
947,1.2940054,0.9920648,0.22428033,0.028033435
948,1.088602,1.011769,0.21383093,0.019704282
949,1.3426756,1.0409095,0.21737793,0.029140472
950,1.3334548,1.0700415,0.21548784,0.029132009
951,0.9586783,1.071159,0.21481489,0.0011174679
952,0.88104516,1.0770222,0.20745793,0.0058631897
953,0.90306234,1.0855957,0.1956376,0.008573532
954,0.84196436,1.0862386,0.19476944,0.0006428957
955,1.0901866,1.1001462,0.18378016,0.013907552
956,0.9146196,1.105014,0.1770597,0.004867792
957,0.99216413,1.0985864,0.17878464,0.0064275265
958,1.0000079,1.100415,0.17751223,0.0018285513
959,0.92001486,1.0784074,0.17077053,0.022007585
960,0.6928426,1.0539374,0.1891799,0.024469972
961,0.88725054,1.0384676,0.18954578,0.0154697895
962,1.0413499,1.027802,0.18261506,0.010665655
963,0.88793796,1.0065858,0.17217788,0.021216154
964,0.75453585,0.9858495,0.17647488,0.020736337
965,0.74948585,0.9719221,0.1838096,0.0139274
966,0.7856411,0.9679763,0.18705413,0.0039458275
967,0.8543944,0.9459957,0.1719453,0.021980584
968,0.9524258,0.9391869,0.168666,0.0068088174
969,0.96230084,0.9201681,0.13973905,0.01901877
970,0.7730471,0.8921477,0.104163066,0.028020382
971,0.8758512,0.8880064,0.10301895,0.0041413307
972,0.6957098,0.87873966,0.11165201,0.009266734
973,0.7214883,0.869661,0.11683213,0.0090786815
974,0.74019635,0.8645725,0.12026753,0.0050884485
975,0.79997075,0.8500617,0.108550675,0.01451081
976,0.7728875,0.84297514,0.10874051,0.007086575
977,0.91828746,0.83928126,0.10458116,0.0036938787
978,0.76225466,0.82739365,0.09869702,0.01188761
979,0.9054879,0.8266673,0.09803071,0.0007263422
980,0.8598251,0.8350164,0.09301574,0.008349121
981,0.882553,0.8347815,0.09288274,0.0002349019
982,0.7154478,0.8184864,0.08277309,0.016295135
983,0.9769264,0.8229359,0.088870116,0.0044494867
984,0.90492815,0.8304555,0.08914014,0.007519603
985,0.7185082,0.82890666,0.09087338,0.0015488267
986,0.874479,0.83334845,0.09081844,0.0044417977
987,1.0246432,0.84186095,0.100371234,0.008512497
988,0.8644593,0.8374626,0.097146794,0.004398346
989,0.8558557,0.8321403,0.09276447,0.0053222775
990,0.9371557,0.84034574,0.09450406,0.008205414
991,1.0740874,0.8502576,0.10787394,0.009911835
992,0.89066833,0.8600055,0.101811625,0.009747922
993,0.90410566,0.86913633,0.09680063,0.0091308355
994,0.9971492,0.88198406,0.09583357,0.012847722
995,0.9003142,0.8870012,0.09392152,0.0050171614
996,0.9156491,0.8941393,0.09014127,0.0071380734
997,0.9712612,0.89678794,0.09165377,0.0026486516
998,0.80879116,0.8991148,0.088598385,0.0023268461
999,0.7666572,0.8921733,0.09338222,0.0069414973
1000,0.781673,0.8882656,0.09639366,0.0039076805
1001,0.769923,0.88263416,0.09996871,0.005631447
1002,0.8524106,0.8894823,0.09231107,0.0068481565
1003,1.1378144,0.8975266,0.10628498,0.008044302
1004,1.1117754,0.90786904,0.11660593,0.010342419
1005,0.8167042,0.91277885,0.110098824,0.0049098134
1006,0.7761444,0.90786207,0.1140249,0.004916787
1007,0.65951854,0.8896059,0.12320347,0.018256187
1008,0.7768948,0.8852277,0.1256752,0.0043781996
1009,0.72782123,0.87882596,0.13042144,0.0064017177
1010,0.7803309,0.8709847,0.1314403,0.007841289
1011,0.79502845,0.8570317,0.12330524,0.0139529705
1012,1.0272177,0.8638592,0.12891838,0.0068274736
1013,0.73839986,0.85557395,0.13149473,0.008285224
1014,0.7641271,0.8439228,0.1285814,0.011651158
1015,0.7725916,0.8375367,0.1288048,0.0063861012
1016,0.79673296,0.83159083,0.12774959,0.0059458613
1017,0.99139625,0.8325976,0.12898162,0.001006782
1018,0.9637823,0.8403472,0.13209455,0.0077495575
1019,0.96796525,0.85041255,0.13384208,0.010065377
1020,1.0677202,0.864715,0.14119168,0.014302433
1021,1.0248461,0.87746114,0.14366882,0.012746155
1022,1.1999884,0.89483994,0.16051391,0.017378807
1023,1.206451,0.89827186,0.16660053,0.0034319162
1024,1.1108557,0.8982259,0.16653861,0.00004595518
1025,1.05695,0.91023815,0.16899528,0.012012243
1026,0.8817299,0.91551745,0.16621211,0.0052793026
1027,1.086016,0.93684226,0.15883495,0.021324813
1028,0.882469,0.942121,0.15494621,0.005278766
1029,0.80740833,0.94610035,0.15009902,0.0039793253
1030,0.8769685,0.9509322,0.14598078,0.0048318505
1031,0.7638621,0.9493739,0.14788653,0.0015583038
1032,0.7060345,0.9333147,0.15619397,0.01605922
1033,0.677748,0.9302821,0.16070129,0.0030325651
1034,0.7936651,0.93175906,0.15922283,0.0014769435
1035,0.66443264,0.9263511,0.16658022,0.005407989
1036,0.67787904,0.9204084,0.17342702,0.0059426427
1037,0.6644553,0.90406144,0.18159959,0.016346991
1038,0.82907903,0.8973262,0.18176596,0.0067352653
1039,0.9244151,0.89514863,0.18113494,0.0021775365
1040,0.95686644,0.889606,0.17723033,0.005542636
1041,0.84958225,0.8808428,0.1745034,0.008763194
1042,0.79282117,0.8604845,0.15831049,0.020358324
1043,0.79504395,0.83991414,0.1361711,0.020570338
1044,0.66731125,0.8177369,0.12541607,0.02217722
1045,0.75549525,0.80266416,0.112615325,0.015072763
1046,0.6027965,0.78871745,0.11937722,0.013946712
1047,0.64595187,0.7667143,0.10080733,0.022003174
1048,0.5427594,0.7497288,0.10859551,0.016985476
1049,0.6307736,0.74089706,0.11081757,0.008831739
1050,0.6611647,0.7301069,0.10732228,0.010790169
1051,0.6363424,0.7237309,0.1089864,0.0063759685
1052,0.57309616,0.717084,0.114058316,0.006646931
1053,0.71049094,0.7187211,0.11369841,0.0016371012
1054,0.74010026,0.7160429,0.11246432,0.0026782155
1055,0.7669828,0.72117037,0.11232511,0.0051274896
1056,0.61767614,0.7181603,0.11433501,0.0030100942
1057,0.7940943,0.72464216,0.11480391,0.006481886
1058,0.6106784,0.7137221,0.11473415,0.010920048
1059,0.68507427,0.7017551,0.10353732,0.011967003
1060,0.7511052,0.69146705,0.08550663,0.01028806
1061,0.89269006,0.69362247,0.09012088,0.0021554232
1062,0.7861287,0.6932878,0.08974481,0.00033468008
1063,0.6790673,0.687489,0.0865125,0.0057988167
1064,0.7952955,0.6938882,0.08961906,0.0063992143
1065,0.6859388,0.6904104,0.08844439,0.0034778118
1066,0.59757566,0.6901493,0.08872386,0.00026106834
1067,0.6487356,0.6902885,0.08865303,0.00013917685
1068,0.5999684,0.693149,0.08446646,0.0028604865
1069,0.6230291,0.6927617,0.08478461,0.00038725138
1070,0.62263316,0.6908351,0.08596988,0.0019266009
1071,0.6664274,0.6923394,0.08522621,0.001504302
1072,0.8019319,0.7037812,0.08372257,0.011441767
